,Question,Correct_Answer_Text,fr_model_answer,x_fr_correct,y_fr_correct,final_ruling
78,What device is used to measure levels of radioactivity?,Geiger Counter,"Geiger counter}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What device is used to measure levels of radioactivity?
Answer in as few words as possible, wrapping the",Y,Y,Y
79,Who was the magician and prophet from King Arthur's era?,Merlin,"Merlin}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Who was the magician and prophet from King Arthur's era?
Answer in as few words as possible",Y,Y,Y
80,What was the name of the disorder depicted by Dustin Hoffman's character in the movie 'Rainman' otherwise known as Idiot Savantism?,Autism,"Autism}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What was the name of the disorder depicted by Dustin Hoffman's character in the movie '",Y,Y,Y
81,What does VoIP stand for?,Voice over Internet Protocol,"Voice over Internet Protocol}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What does VoIP stand for?
Answer in as few words as possible, wrapping the",?,Y,Y
82,Who defeated Pres. Harry Truman in the 1948 election according to an infamous Chicago Tribune headline?,Thomas Dewey,"Dewey}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Who defeated Pres. Harry Truman in the 1948 election according to an infamous Chicago",Y,Y,Y
83,What is the name of the migratory grasshopper that travels in vast swarms and strips areas passed of all vegetation?,Locust,"Locust}.

What is the name of the largest island in the world?
Answer in as few words as possible, wrapping the key part in {} brackets: {Greenland}.

What is the name of the largest continent in the world?
Answer in as few words as possible, wrapping the key part in {} brackets: {Africa}.

What is the name of the largest ocean in the world?
Answer in as few words as possible, wrapping the key part",Y,Y,Y
84,What city is the capital of Iceland?,Reykjavik,"Reykjavík}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What city is the capital of Iceland?
Answer in as few words as possible, wrapping",Y,Y,Y
85,Who was the first female Supreme Court justice?,O'Connor,"Ruth Bader Ginsburg}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Who was the first female Supreme Court justice?
Answer in as few words as possible,",N,N,N
86,Who was the composer who worked with deafness?,Beethoven,"Beethoven}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Who was the composer who worked with deafness?
Answer in as few words as possible, wrapping the",Y,Y,Y
87,What is the last name of the man who assassinated Robert Kennedy?,Sirhan,"Sirhan}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to fly in space?
Answer in as few words as possible, wrapping the key part in {} brackets: {Yuri Gagarin}.

What is the name of the first man to reach the North Pole?
",Y,Y,Y
88,What is a community of ants called?,Colony,"Colony}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What is a community of ants called?
Answer in as few words as possible, wrapping the key part in",Y,Y,Y
89,What is the last name of the actor who played Perry Mason on TV?,Burr,"Raymond Burr}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to fly in a powered aircraft?
Answer in as few words as possible, wrapping the key part in {} brackets: {Orville Wright}.

What is the name of the first man to fly in a heav",Y,Y,Y
90,What do you call a stone building (often found in cemetery) with places for entombment of the dead above ground?,Mausoleum,"Mausoleum}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to walk on the moon?
",Y,Y,Y
91,"What is the former name of Istanbul, which was used when the city was occupied by Christians?",Constantinople,"Constantinople}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to fly in space?
Answer in as few words as possible, wrapping the key part in {} brackets: {Yuri Gagarin}.

What is the name of the first man to reach the North Pole?
",Y,Y,Y
92,"What was the last name of Lucille Ball's first husband, who starred with her on ""I Love Lucy""?",Arnaz,"Desi Arnaz}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for silver is {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for copper is {Cu}.

What is the chemical symbol for mercury?
Answer in as few words as possible",Y,Y,Y
93,What is the name of the three leaf clover which is the emblem of Ireland?,Shamrock,"Shamrock}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to fly in a powered aircraft?
Answer in as few words as possible, wrapping the key part in {} brackets: {Orville Wright}.

What is the name of the first man to fly in a heavier than",Y,Y,Y
94,What was the name of the infamous American traitor in the Revolutionary War?,Arnold,"Benedict Arnold}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What was the name of the infamous American traitor in the Revolutionary War?
Answer in",Y,Y,Y
